G1,G2,G3,G4,G5,G7,G9,G10,G11,G12,G15,G16,G22,G23,G24,G30,G31,G32,G33,G34,G35,G36,G37,G38,G39,G40,G41,G42,G43,G44,G45,G46,G47,G48,G49,G50,G51,G52,G53,G54,G55,G56,G57,G58,G59,G60,G61,G62,G63,G64,G65,G66,G67,G68,G69,G70,G71,G72,G73,G74,G75,G76,G77,G78,G79,G80,G81,G82,G83,G84,G85,G86,G87,G88,G89,G90,G91,G92,G93,G94,G95,G96,G97,G98,G99,G100,G101,G102,G103,G104,G105,G106,G107,G112,G113,G114,G115,G120,G121,G122,G123,G128,G129,G130,G131,G136,G137,G138,G139,G140,G141,G142,G143,G144,G145,G146,G147,G148,G149,G150,G151,G152,G153,G154,G155,G156,G157,G158,G159,G160,G161,G162,G163,G164,G165,G166,G167,G168,G169,G170,G171,G172,G173,G174,G175,G176,G177,G178,G179,G180,G181,G182,G183,G184,G185,G186,G188,G191,G206,G210,G211,G212,G213,G214,G215,G216,G217,G218,G219,G220,G221,G222,G223,G227,G228,G231,G232,G233,G234,G235,G236,G237,G238,G239,G240,G241,G242,G243,G244,G245,G246,G247,G251,G252,G256,G257,G258,G259,G260,G261,G262,G263,G264,G265,G266,G267,G268,P
Pegantenan,Ambender,"7,86","9,14","325,0",1.0,"3,0","5,0","25,0","5,0",0.0,7,7.0,1.0,9.0,2.186,2.47,4.656,"88,5",4.656,1.318,"362,1","3,5",373.0,417.0,459.0,397.0,387.0,337.0,281.0,268.0,323.0,325.0,285,297,175,332,4.656,2.595,2.796,5.391,"92,8",311.0,444.0,403.0,297.0,499.0,446.0,447,486,460.0,333.0,1.265,4,0,4,0,3,3,0,1,1,0,1,1,0,0,0,0,0,0,0,5,5,0,0,0,1,1,1,1,2,2,0,2,4.0,29.0,30.0,308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,5.0,40.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,1,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,525.0,285,810.0,"64,81",40,485.0,525.0,"7,62",10,0.0,0.0,47.0,57.0,485.0,525.0,157,0,157,1.706,0,0,1.706,0,0,0,0,0,31,0,13,0,0,,1,,2,0,4,2,4,4,0,0,0,0,0,0,0,"  86,81 "
Pegantenan,Pasanggar,"15,97","18,56","330,0",1.0,"9,0","0,7","30,0","9,0",0.0,13,13.0,3.0,9.0,4.925,5.445,10.37,"90,4",10.37,2.575,"806,4","4,0",724.0,1.027,1.343,1.114,721.0,756.0,688.0,735.0,694.0,739.0,609,468,400,352,10.37,4.862,4.901,9.763,"99,2",599.0,785.0,795.0,528.0,872.0,822.0,879,838,916.0,704.0,2.025,4,1,5,0,7,7,0,6,6,0,6,6,0,0,0,0,3,3,0,1,1,0,0,0,1,1,1,1,2,0,0,2,4.0,25.0,40.0,479.0,1.0,6.0,4.0,73.0,6.0,23.0,35.0,372.0,2.0,7.0,9.0,117.0,4.0,17.0,23.0,288.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,1,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,1.126,334,1.46,"77,12",150,976.0,1.126,"13,32",73,0.0,0.0,77.0,150.0,958.0,1.068,335,0,335,3.651,0,0,3.651,1,1,0,0,0,37,0,43,0,0,,1,,2,1,4,2,4,4,0,0,0,0,0,0,0,"  92,06 "
Pegantenan,Tanjung,"15,46","17,97","295,0",1.0,"7,0","24,0","27,0","8,0",0.0,12,12.0,2.0,9.0,3.41,4.083,7.493,"83,5",7.493,2.409,"582,7","3,1",596.0,697.0,566.0,446.0,518.0,637.0,527.0,561.0,597.0,591.0,492,407,367,491,7.493,4.291,4.486,8.777,"95,7",454.0,718.0,755.0,429.0,648.0,643.0,739,791,865.0,592.0,2.143,5,2,7,0,6,6,0,4,4,0,1,1,0,2,2,0,0,0,0,0,0,0,0,0,1,1,1,1,0,2,0,2,4.0,24.0,36.0,305.0,1.0,6.0,11.0,53.0,5.0,15.0,24.0,217.0,2.0,6.0,14.0,66.0,1.0,6.0,13.0,135.0,0.0,0.0,2.0,0.0,0,0,0.0,0.0,2.0,0.0,0.0,0,0.0,0.0,4,4,1,2,4,4,1,4,4,4,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,1.435,333,1.768,"81,17",0,1.435,1.435,"0,00",0,0.0,0.0,0.0,0.0,1.213,1.213,333,0,333,3.207,0,0,3.207,0,0,0,0,0,81,0,36,0,0,,1,,2,3,4,2,4,4,0,0,0,0,0,0,0,"  94,98 "
Pakong,Bicorong,"4,61","15,01","280,0",1.0,"2,0","2,0","23,0","1,0",1.0,5,5.0,1.0,9.0,1.912,2.12,4.032,"90,2",4.032,1.349,"874,6","3,0",272.0,313.0,321.0,216.0,277.0,307.0,317.0,292.0,335.0,299.0,312,262,178,331,4.032,2.123,2.185,4.308,"97,2",243.0,320.0,300.0,239.0,312.0,289.0,275,357,361.0,365.0,1.247,2,0,2,0,3,3,0,1,1,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,1,1,0,2,0,2,2.0,12.0,14.0,122.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,33.0,1.0,3.0,11.0,73.0,1.0,4.0,9.0,98.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,4,4,4,2,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,403.0,58,461.0,"87,42",208,196.0,404.0,"51,49",208,0.0,0.0,0.0,208.0,102.0,187.0,58,0,58,1.482,0,0,1.482,0,0,0,0,1,14,0,26,0,0,,1,,1,1,4,2,4,4,0,0,0,0,0,0,0,"  91,59 "
Pakong,Klompang Barat,"2,13","6,94","259,0",1.0,"1,5","1,5","23,0","0,7",1.0,4,4.0,1.0,7.0,1.111,1.355,2.466,"82,0",2.466,677.0,"1.157,7","3,6",201.0,217.0,193.0,136.0,135.0,153.0,190.0,178.0,172.0,187.0,177,190,127,210,2.466,1.434,1.512,2.946,"94,8",150.0,196.0,246.0,209.0,228.0,224.0,180,223,242.0,243.0,805.0,2,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2.0,12.0,21.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,199.0,14,213.0,"93,43",199,0.0,199.0,"100,00",199,0.0,0.0,0.0,199.0,9.0,9.0,14,0,14,836.0,0,0,836.0,0,1,0,0,0,21,0,11,0,0,,1,,1,0,4,3,4,4,0,0,0,0,0,0,0,"  78,30 "
Pakong,Klompang Timur,"3,02","9,83","242,0",1.0,"4,0","4,0","24,0","2,5",1.0,5,5.0,1.0,7.0,1.292,1.485,2.777,"87,0",2.777,939.0,"919,5","3,0",198.0,214.0,240.0,198.0,188.0,213.0,201.0,190.0,206.0,239.0,203,167,162,158,2.777,1.513,1.587,3.1,"95,3",195.0,194.0,235.0,172.0,240.0,252.0,224,267,268.0,223.0,830.0,3,0,3,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,3.0,18.0,30.0,237.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,264.0,38,302.0,"87,42",260,4.0,264.0,"98,48",260,0.0,0.0,0.0,260.0,2.0,4.0,38,0,38,969.0,0,0,969.0,0,0,0,0,0,17,0,8,0,0,,1,,1,1,4,1,4,4,0,0,0,0,0,0,0,"  79,61 "
Pakong,Bajang,"1,57","5,11","225,0",1.0,"7,0","7,0","24,0","4,0",0.0,4,4.0,1.0,6.0,690.0,848.0,1.538,"81,4",1.538,438.0,"979,6","3,5",98.0,121.0,112.0,104.0,83.0,99.0,112.0,103.0,120.0,132.0,120,85,100,149,1.538,886.0,941.0,1.827,"94,2",96.0,139.0,112.0,106.0,130.0,148.0,120,147,144.0,102.0,583.0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,2,0,2,2.0,12.0,17.0,140.0,0.0,0.0,0.0,0.0,1.0,4.0,8.0,74.0,0.0,0.0,0.0,0.0,1.0,3.0,6.0,68.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,133.0,24,157.0,"84,71",102,31.0,133.0,"76,69",102,0.0,0.0,0.0,102.0,30.0,31.0,24,0,24,430.0,0,0,430.0,0,0,0,0,0,11,3,0,0,0,,1,,2,0,3,1,4,4,0,0,0,0,0,0,0,"  70,85 "
Pakong,Cenlecen,"2,62","8,53","260,0",1.0,"7,0","7,0","25,0","4,0",0.0,5,5.0,1.0,9.0,1.671,1.726,3.397,"96,8",3.397,779.0,"1.296,6","4,4",227.0,253.0,258.0,254.0,275.0,270.0,243.0,224.0,259.0,238.0,236,194,188,278,3.397,1.555,1.656,3.211,"93,9",205.0,227.0,231.0,194.0,245.0,233.0,224,244,259.0,223.0,926.0,2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,1,0,0,2,2.0,12.0,19.0,172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,6.0,39.0,1.0,4.0,11.0,81.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2,4,1,4,4,1,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,190.0,73,263.0,"72,24",127,63.0,190.0,"66,84",127,0.0,0.0,0.0,127.0,62.0,64.0,73,0,73,1.034,0,0,1.034,0,0,0,1,0,31,0,20,0,0,,1,,1,4,4,1,4,4,0,0,0,0,0,0,0,"  92,60 "
Pakong,Banban,"0,59","1,92","195,0",1.0,"6,0","6,0","24,0","3,5",0.0,2,2.0,1.0,5.0,354.0,391.0,745.0,"90,5",745.0,202.0,"1.262,7","3,7",37.0,52.0,53.0,42.0,60.0,55.0,39.0,58.0,85.0,59.0,55,41,29,80,745.0,369.0,402.0,771.0,"91,8",35.0,59.0,47.0,37.0,61.0,53.0,58,57,49.0,62.0,253.0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,1,2,2,1.0,6.0,8.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,38.0,21,59.0,"64,41",20,18.0,38.0,"52,63",20,0.0,0.0,0.0,20.0,18.0,18.0,21,0,21,263.0,0,0,263.0,0,0,0,0,0,6,0,6,0,0,,1,,2,0,4,1,4,4,0,0,0,0,0,0,0,"  89,94 "
Pakong,Somalang,"0,98","3,19","238,0",1.0,"3,5","3,5","24,0","3,0",0.0,2,2.0,1.0,5.0,540.0,575.0,1.115,"93,9",1.115,304.0,"1.137,8","3,7",63.0,82.0,90.0,70.0,98.0,88.0,90.0,89.0,99.0,79.0,82,44,56,85,1.115,562.0,628.0,1.19,"89,5",57.0,87.0,75.0,60.0,84.0,98.0,86,104,87.0,95.0,357.0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,1.0,6.0,8.0,135.0,0.0,0.0,0.0,0.0,1.0,3.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,73.0,25,98.0,"74,49",66,7.0,73.0,"90,41",66,0.0,0.0,0.0,66.0,1.0,7.0,25,0,25,363.0,0,0,363.0,0,0,1,0,1,13,0,8,0,0,,1,,2,0,4,1,4,4,0,0,0,0,0,0,0,"  80,71 "
Pakong,Palalang,"1,58","5,14","227,0",1.0,"2,0","2,0","25,0","4,0",0.0,4,4.0,1.0,5.0,667.0,677.0,1.344,"98,5",1.344,366.0,"850,6","3,7",104.0,104.0,108.0,69.0,85.0,95.0,109.0,102.0,96.0,103.0,84,98,61,126,1.344,752.0,799.0,1.551,"94,1",86.0,99.0,131.0,93.0,123.0,100.0,103,105,129.0,128.0,454.0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2.0,12.0,18.0,193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,4,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,130.0,28,158.0,"82,28",80,50.0,130.0,"61,54",80,0.0,0.0,0.0,80.0,36.0,50.0,28,0,28,488.0,0,0,488.0,0,0,0,0,0,8,0,6,0,0,,1,,2,1,3,1,4,4,0,0,0,0,0,0,0,"  77,46 "
Pakong,Seddur,"2,86","9,31","237,0",1.0,"1,0","1,0","24,0","3,0",0.0,4,4.0,1.0,9.0,2.467,2.83,5.297,"87,2",5.297,1.53,"1.852,1","3,5",395.0,454.0,440.0,430.0,385.0,355.0,380.0,384.0,403.0,359.0,367,297,215,433,5.297,2.574,2.731,5.305,"94,3",302.0,425.0,435.0,331.0,385.0,362.0,356,405,444.0,424.0,1.436,2,0,2,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,1,1,2,2,0,2,2.0,13.0,20.0,228.0,0.0,0.0,0.0,0.0,1.0,8.0,10.0,91.0,0.0,0.0,0.0,0.0,1.0,3.0,8.0,118.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,3,4,4,4,2,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,213.0,72,285.0,"74,74",106,107.0,213.0,"49,77",11,0.0,0.0,95.0,106.0,107.0,107.0,72,0,72,1.741,0,0,1.741,3,0,0,1,0,41,0,31,0,0,,1,,2,0,4,2,4,4,0,0,0,0,0,1,0,"  83,68 "
Pakong,Pakong,"3,62","11,79","249,0",1.0,"0,5","0,3","23,0","1,0",1.0,6,6.0,1.0,9.0,3.305,4.234,7.539,"78,1",7.539,1.282,"2.082,6","5,9",476.0,514.0,851.0,1.293,477.0,542.0,483.0,496.0,468.0,474.0,486,353,244,382,7.539,2.719,2.877,5.596,"94,5",303.0,438.0,449.0,347.0,400.0,387.0,364,478,475.0,450.0,1.505,4,1,5,0,1,1,0,0,0,1,1,2,1,0,1,0,2,2,0,2,2,0,2,2,1,1,1,1,0,0,0,0,4.0,44.0,43.0,734.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,25.0,344.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,1.0,1.0,0.0,0,0.0,0.0,1,1,1,1,4,2,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,286.0,76,362.0,"79,01",183,103.0,286.0,"63,99",183,0.0,0.0,0.0,183.0,103.0,103.0,76,0,76,1.804,0,0,1.804,3,1,0,0,4,121,0,60,0,0,,1,,1,4,4,1,1,4,1,0,0,1,0,2,0,"  87,05 "
Pakong,Bandungan,"1,77","5,76","284,0",1.0,"1,0","1,0","23,0","1,0",1.0,4,4.0,1.0,7.0,1.23,1.252,2.482,"98,2",2.482,620.0,"1.402,3","4,0",187.0,185.0,194.0,262.0,190.0,176.0,157.0,162.0,179.0,181.0,160,162,134,153,2.482,1.298,1.276,2.574,"101,7",140.0,200.0,221.0,164.0,198.0,186.0,188,190,199.0,217.0,671.0,1,1,2,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,1,2,2,0,2,1.0,6.0,10.0,183.0,1.0,6.0,7.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,4,1,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,155.0,21,176.0,"88,07",129,26.0,155.0,"83,23",129,0.0,0.0,0.0,129.0,26.0,26.0,21,0,21,761.0,0,0,761.0,0,0,0,0,1,20,0,22,0,0,,1,,1,0,4,2,4,4,0,0,0,0,0,0,0,"  88,72 "
Pakong,Lebbek,"5,36","17,45","288,0",1.0,"2,0","2,0","23,0","1,5",1.0,5,5.0,1.0,9.0,1.632,1.783,3.415,"91,5",3.415,1.256,"637,1","2,7",238.0,250.0,248.0,182.0,224.0,214.0,203.0,230.0,199.0,304.0,283,253,209,378,3.415,1.966,2.054,4.02,"95,7",214.0,327.0,308.0,220.0,277.0,284.0,316,341,320.0,300.0,1.113,2,0,2,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2,2.0,6.0,8.0,168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4,1,4,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,1,,,,478.0,58,536.0,"89,18",86,392.0,478.0,"17,99",0,0.0,0.0,86.0,86.0,388.0,392.0,58,0,58,1.489,0,0,1.489,0,0,0,0,0,25,0,18,0,0,,1,,2,1,4,2,4,4,0,0,0,0,0,1,0,"  86,41 "
Palengaan,Banyupelle,"10,08","11,39","85,0",1.0,"7,0","7,0","15,0","1,0",0.0,8,5.0,1.0,7.0,6.249,6.579,12.828,"95,0",12.828,2.437,1.273,"5,3",936.0,1.258,1.398,1.327,1.324,1.101,823.0,851.0,729.0,769.0,514,479,321,634,12.464,4.615,4.584,9.199,"100,7",697.0,856.0,778.0,711.0,921.0,817.0,831,728,677.0,585.0,1.598,3,0,3,0,7,7,1,5,6,0,5,5,0,0,0,0,2,2,0,6,6,0,0,0,1,1,1,1,2,0,0,2,3.0,18.0,26.0,289.0,1.0,6.0,7.0,65.0,3.0,9.0,23.0,144.0,1.0,6.0,8.0,119.0,4.0,15.0,27.0,365.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1,4,4,4,4,4,1,4,4,4,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,947.0,73,1.02,93,129,818.0,947.0,14,0,0.0,0.0,129.0,129.0,818.0,818.0,73,0,73,3.106,0,0,3.106,1,1,1,0,0,12,1,7,0,0,,1,,2,0,3,2,4,4,0,0,0,0,0,0,0,"  96,64 "
Palengaan,Rek Kerrek,"15,26","17,25","90,0",1.0,"4,0","4,0","15,0","1,0",0.0,13,5.0,1.0,7.0,8.221,8.789,17.01,"93,5",17.01,2.875,1.115,"5,9",1.323,1.501,1.889,1.657,1.748,1.315,1.122,963.0,913.0,922.0,803,710,447,956,16.269,5.078,5.181,10.259,"98,0",696.0,816.0,824.0,706.0,1.085,906.0,905,776,770.0,573.0,2.202,4,2,6,0,7,7,0,4,4,0,4,4,0,2,2,0,2,2,0,2,2,0,0,0,1,1,1,1,0,0,0,2,4.0,26.0,38.0,420.0,2.0,12.0,13.0,170.0,4.0,15.0,30.0,270.0,2.0,9.0,16.0,207.0,3.0,12.0,31.0,228.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,5.0,5.0,1,1,4,4,4,4,1,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,1.336,189,1.525,88,45,1.291,1.336,3,0,0.0,0.0,45.0,45.0,1.291,1.291,189,0,189,4.465,0,0,4.465,0,0,0,0,0,63,0,28,0,0,,1,,3,0,3,2,4,4,0,0,0,0,0,0,0,"  97,49 "
Palengaan,Angsanah,"5,18","5,86","80,0",1.0,"8,0","10,0","8,0","8,0",0.0,7,5.0,1.0,7.0,2.783,3.192,5.975,"87,2",5.975,1.106,1.153,"5,4",455.0,442.0,807.0,887.0,713.0,434.0,343.0,252.0,276.0,329.0,232,188,165,353,5.876,2.076,2.101,4.177,"98,8",314.0,369.0,370.0,265.0,429.0,319.0,379,315,291.0,231.0,895.0,2,0,2,0,3,3,0,0,0,0,2,2,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,1,2,0,0,2,2.0,12.0,22.0,202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,7.0,82.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,4.0,4.0,4,4,4,4,4,4,1,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,417.0,100,517.0,81,2,415.0,417.0,0,0,0.0,0.0,2.0,2.0,415.0,415.0,100,0,100,1.37,0,0,1.37,0,0,0,0,1,16,0,5,0,0,,1,,3,1,4,2,4,4,0,0,0,0,0,0,0,"  91,95 "
Palengaan,Akkor,"3,57","4,04","75,0",1.0,"15,0","6,5","7,0","6,0",0.0,5,5.0,1.0,7.0,2.086,2.334,4.42,"89,4",4.42,849.0,1.238,"5,2",365.0,382.0,438.0,467.0,512.0,357.0,304.0,279.0,226.0,271.0,182,203,129,239,4.354,1.876,1.96,3.836,"95,7",352.0,396.0,335.0,257.0,330.0,321.0,334,320,304.0,214.0,673.0,1,0,1,0,4,4,0,1,1,0,2,2,0,1,1,0,2,2,0,0,0,0,0,0,1,1,1,1,0,0,2,2,1.0,6.0,8.0,83.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,98.0,1.0,3.0,1.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,1.0,1.0,4,2,1,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,293.0,32,325.0,90,0,293.0,293.0,0,0,0.0,0.0,0.0,0.0,293.0,293.0,32,0,32,1.085,0,0,1.085,0,0,0,0,0,51,0,1,0,0,,1,,3,0,4,2,4,4,0,0,0,0,5,0,0,"  94,47 "
Palengaan,Larangan Badung,"7,27","8,22","75,0",1.0,"9,0","2,0","6,7","1,0",2.0,12,5.0,1.0,7.0,4.465,4.744,9.209,"94,1",9.209,2.309,1.267,"4,0",715.0,793.0,830.0,820.0,893.0,756.0,719.0,626.0,544.0,626.0,497,412,406,564,9.201,4.876,4.853,9.729,"100,5",731.0,863.0,848.0,670.0,729.0,742.0,807,811,801.0,645.0,2.082,5,4,9,0,3,3,0,0,0,0,2,2,0,0,0,0,3,3,0,0,0,0,0,0,1,1,1,1,2,0,2,2,5.0,32.0,53.0,448.0,0.0,0.0,0.0,0.0,2.0,6.0,8.0,170.0,1.0,6.0,18.0,162.0,2.0,6.0,11.0,145.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0,1.0,0.0,0.0,0,5.0,5.0,1,4,4,4,4,1,1,4,1,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,492.0,234,726.0,68,0,492.0,492.0,0,0,0.0,0.0,0.0,0.0,492.0,492.0,234,0,234,2.859,0,0,2.859,0,0,0,0,5,75,5,20,0,0,,1,,1,4,4,1,4,4,0,0,0,0,0,0,0,"  93,07 "
Palengaan,Panaan,"3,00","3,39","80,0",1.0,"5,0","5,0","9,0","5,0",2.0,5,5.0,1.0,7.0,6.377,3.732,10.109,"170,9",10.109,827.0,3.370,"12,2",322.0,369.0,1.784,3.339,1.9,553.0,268.0,239.0,243.0,218.0,173,141,127,215,9.891,1.676,1.581,3.257,"106,0",259.0,326.0,248.0,198.0,329.0,285.0,279,266,194.0,196.0,677.0,1,0,1,0,3,3,0,2,2,0,3,3,0,1,1,0,3,3,0,1,1,0,0,0,1,1,1,1,0,0,0,2,1.0,6.0,7.0,87.0,0.0,0.0,0.0,0.0,2.0,16.0,16.0,454.0,1.0,3.0,3.0,46.0,1.0,18.0,30.0,654.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,3.0,3.0,4,4,1,4,4,4,4,4,4,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,2,2,,,,210.0,90,300.0,70,25,185.0,210.0,12,0,0.0,0.0,25.0,25.0,185.0,185.0,90,0,90,1.327,0,0,1.327,0,0,0,0,1,16,0,6,0,0,,1,,3,1,4,2,4,4,0,0,0,0,0,1,0,"  92,77 "
